code,name,concepts
002428,云南锗业,半导体概念;第三代半导体;华为概念;2025中报扭亏;商业航天;西部大开发;融资融券;深股通;富时罗素;太阳能;小金属概念;稀缺资源;光通信模块
301161,唯万密封,半导体概念;创业板综;工程机械概念;融资融券;海工装备
688182,灿勤科技,半导体概念;专精特新;华为概念;商业航天;6G概念;融资融券;5G概念;沪股通;2025中报预增
000526,学大教育,半导体概念;职业教育;人工智能;在线教育;深股通;2025中报预增
920267,鑫汇科,半导体概念;专精特新;国产芯片;深圳特区;跨境电商;融资融券
920402,硅烷科技,半导体概念;融资融券;央国企改革;工业气体;新材料;氢能源;太阳能
688352,颀中科技,半导体概念;国产芯片;转债标的;融资融券;央国企改革;沪股通
300586,美联新材,半导体概念;专精特新;农业种植;PCB;燃料电池;创业板综;钠离子电池;消毒剂;固态电池;锂电池;降解塑料;融资融券;深股通;新材料;氢能源
688153,唯捷创芯,半导体概念;新能源车;AI手机;智能穿戴;微利股;专精特新;小米概念;国产芯片;汽车芯片;卫星互联网;华为概念;机构重仓;WiFi;融资融券;5G概念;沪股通
600605,汇通能源,半导体概念;内贸流通;沪股通;2025中报预减;长江三角
300493,润欣科技,半导体概念;AI眼镜;智能穿戴;无线耳机;虚拟现实;专精特新;Chiplet概念;国产芯片;智能家居;汽车芯片;移动支付;创业板综;物联网;边缘计算;融资融券;5G概念;深股通
603061,金海通,半导体概念;专精特新;机构重仓;百元股;沪股通;2025中报预增
002902,铭普光磁,半导体概念;新能源车;智能穿戴;国产芯片;第三代半导体;华为概念;跨境电商;融资融券;氮化镓;算力概念;电商概念;数据中心;5G概念;深股通;充电桩;储能;太阳能;光通信模块;F5G概念;CPO概念
688376,美埃科技,半导体概念;专精特新;节能环保;融资融券;沪股通
688584,上海合晶,半导体概念;专精特新;融资融券;沪股通
002430,杭氧股份,半导体概念;氦气概念;商业航天;转债标的;融资融券;央国企改革;深股通;工业气体;富时罗素;一带一路;标准普尔;MSCI中国;深成500;中证500;天然气;可控核聚变;煤化工
920693,阿为特,半导体概念;专精特新;医疗器械概念;融资融券;液冷概念
688531,日联科技,半导体概念;特斯拉;专精特新;汽车一体化压铸;PCB;人工智能;机构重仓;商业航天;锂电池;融资融券;沪股通
301581,黄山谷捷,半导体概念;新能源车;专精特新;创业板综;机构重仓;融资融券;IGBT概念
688795,摩尔线程-U,半导体概念;国产芯片;次新股;注册制次新股;AI芯片;百元股;融资融券;算力概念
920725,惠丰钻石,半导体概念;专精特新;第三代半导体;融资融券;培育钻石
688041,海光信息,半导体概念;信创;专精特新;国产芯片;人工智能;DeepSeek概念;AI芯片;百元股;阿里概念;融资融券;算力概念;百度概念;沪股通;HS300_;上证180_;MSCI中国;上证50_;抖音概念(字节概念)
003026,中晶科技,半导体概念;2025中报预增;新材料
688802,沐曦股份-U,半导体概念;国产芯片;次新股;注册制次新股;AI芯片;百元股;融资融券;算力概念
688234,天岳先进,半导体概念;微利股;专精特新;第三代半导体;融资融券;沪股通;碳化硅;MSCI中国;AH股;中证500;上证380
601678,滨化股份,半导体概念;氟化工;燃料电池;消毒剂;锂电池;参股银行;融资融券;沪股通;参股保险;富时罗素;氢能源;标准普尔;破净股;化工原料;环氧丙烷
301678,新恒汇,半导体概念;创业板综;物联网;次新股;注册制次新股;融资融券;深股通
688047,龙芯中科,半导体概念;信创;国产芯片;DeepSeek概念;机构重仓;商业航天;百元股;融资融券;算力概念;沪股通;HS300_;上证180_;MSCI中国
300046,台基股份,半导体概念;专精特新;国产芯片;第三代半导体;创业板综;湖北自贸;融资融券;氮化镓;央国企改革;深股通;IGBT概念
002692,远程股份,半导体概念;专精特新;央国企改革;充电桩;智能电网;核能核电
300782,卓胜微,半导体概念;小米概念;国产芯片;创业板综;华为概念;物联网;贬值受益;商业航天;WiFi;融资融券;5G概念;深股通;创业成份;富时罗素;HS300_;MSCI中国;深成500
920526,凯华材料,半导体概念;专精特新;融资融券
603260,合盛硅业,半导体概念;机构重仓;有机硅;融资融券;沪股通;新材料;富时罗素;HS300_;碳化硅;上证180_;标准普尔;MSCI中国;太阳能;新能源;周期股;反内卷概念
688530,欧莱新材,半导体概念;复合集流体;QFII重仓;专精特新;机构重仓;昨日触板;融资融券;昨日炸板;新材料;太阳能;昨日高振幅;昨日高换手;HIT电池
603379,三美股份,半导体概念;氟化工;锂电池;PVDF概念;融资融券;沪股通;2025中报预增;2025三季报预增;养老金;中证500;上证380
688303,大全能源,半导体概念;西部大开发;融资融券;沪股通;HS300_;上证180_;MSCI中国;太阳能;周期股;反内卷概念
688127,蓝特光学,半导体概念;智能穿戴;虚拟现实;专精特新;华为概念;苹果概念;增强现实;融资融券;沪股通;玻璃基板;上证380
920807,奔朗新材,半导体概念;乡村振兴;粤港自贸;融资融券;碳化硅;稀土永磁
600623,华谊集团,半导体概念;氟化工;消毒剂;锂电池;PVDF概念;融资融券;电商概念;央国企改革;沪股通;AB股;长江三角;工业气体;长期破净;新材料;氢能源;标准普尔;破净股;煤化工
603290,斯达半导,半导体概念;新能源车;飞行汽车(eVTOL);专精特新;国产芯片;第三代半导体;百元股;融资融券;数据中心;沪股通;碳化硅;MSCI中国;高压快充;智能电网;中证500;IGBT概念;风能;上证380;太阳能;宁组合
688332,中科蓝讯,半导体概念;AI眼镜;无线耳机;专精特新;小米概念;国产芯片;百元股;融资融券;沪股通
002081,金 螳 螂,半导体概念;PPP模式;体育产业;第三代半导体;装配建筑;商业航天;融资融券;电商概念;深股通;长江三角;长期破净;富时罗素;标准普尔;破净股
002346,柘中股份,半导体概念;QFII重仓;体育产业;2025中报扭亏;机构重仓;锂电池;创投;参股银行;融资融券;深股通;长江三角;充电桩;碳化硅
300179,四方达,半导体概念;专精特新;工业母机;创业板综;融资融券;深股通;新材料;培育钻石;油气设服
688216,气派科技,半导体概念;Chiplet概念;国产芯片;深圳特区;第三代半导体;融资融券;氮化镓;5G概念
002028,思源电气,半导体概念;QFII重仓;超级电容;百元股;融资融券;深股通;长江三角;充电桩;深证100R;储能;富时罗素;HS300_;标准普尔;MSCI中国;深成500;智能电网;风能;磁悬浮概念;太阳能;新能源;特高压;周期股;昨日高振幅
300689,澄天伟业,半导体概念;专精特新;国产芯片;深圳特区;人工智能;创业板综;深股通;液冷概念
600531,豫光金铅,半导体概念;锂电池;融资融券;央国企改革;沪股通;富时罗素;标准普尔;黄金概念;稀缺资源
300283,温州宏丰,半导体概念;新能源车;AI手机;碳基材料;专精特新;第三代半导体;PCB;创业板综;固态电池;锂电池;AIPC;5G概念;新材料;碳化硅
688498,源杰科技,半导体概念;国产芯片;百元股;西部大开发;融资融券;基金重仓;沪股通;光通信模块
688807,优迅股份,半导体概念;专精特新;次新股;注册制次新股;百元股;融资融券
920368,连城数控,半导体概念;第三代半导体;融资融券;碳化硅;太阳能;BC电池
688662,富信科技,半导体概念;融资融券;5G概念;光通信模块
002158,汉钟精机,半导体概念;新能源车;专精特新;冷链物流;燃料电池;工业互联;节能环保;地热能;融资融券;数据中心;空气能热泵;深股通;长江三角;富时罗素;氢能源;养老金;太阳能;昨日高振幅
601908,京运通,半导体概念;专精特新;第三代半导体;节能环保;融资融券;沪股通;参股保险;新材料;碳交易;碳化硅;标准普尔;风能;太阳能;绿色电力;新能源
300724,捷佳伟创,半导体概念;深圳特区;创业板综;百元股;融资融券;深股通;2025中报预增;创业成份;富时罗素;碳化硅;MSCI中国;深成500;中证500;TOPCon电池;太阳能;钙钛矿电池;HIT电池
301071,力量钻石,半导体概念;创业板综;融资融券;深股通;新材料;培育钻石
688220,翱捷科技-U,半导体概念;专精特新;国产芯片;汽车芯片;人工智能;物联网;商业航天;融资融券;沪股通;MSCI中国;中证500;上证380;昨日高振幅
601231,环旭电子,半导体概念;新能源车;AI眼镜;智能穿戴;无线耳机;LED;苹果概念;增强现实;WiFi;UWB概念;融资融券;电子烟;沪股通;昨日涨停_含一字;富时罗素;标准普尔;中证500;上证380;昨日涨停;昨日首板;最近多板;昨日高振幅;光通信模块;东方财富热股
001269,欧晶科技,半导体概念;专精特新;西部大开发;转债标的;深股通;太阳能;反内卷概念
002943,宇晶股份,半导体概念;AI眼镜;工业母机;机构重仓;融资融券;深股通;2025中报预减;养老金;太阳能;稀土永磁
688516,奥特维,半导体概念;固态电池;锂电池;百元股;转债标的;融资融券;沪股通;储能;TOPCon电池;上证380;太阳能
688726,拉普拉斯,半导体概念;专精特新;机构重仓;融资融券;沪股通;TOPCon电池;太阳能;昨日高振幅
688503,聚和材料,半导体概念;专精特新;卫星互联网;商业航天;融资融券;5G概念;沪股通;液冷概念;新材料;TOPCon电池;太阳能;反内卷概念;HIT电池
002478,常宝股份,半导体概念;新能源车;专精特新;融资融券;海工装备;深股通;昨日涨停_含一字;一带一路;核能核电;天然气;昨日涨停;价值股;昨日首板;新能源;油气设服;页岩气;最近多板;超超临界发电;昨日高振幅;东方财富热股
002506,协鑫集成,半导体概念;华为概念;融资融券;深股通;蚂蚁概念;储能;富时罗素;标准普尔;深成500;TOPCon电池;太阳能;新能源;钙钛矿电池;最近多板;昨日高振幅;昨日高换手;BC电池;钒电池;东方财富热股;HIT电池
300137,先河环保,气溶胶检测;PPP模式;乡村振兴;创业板综;物联网;区块链;大数据;节能环保;雄安新区;海洋经济;碳交易
688600,皖仪科技,气溶胶检测;专精特新;医疗器械概念;节能环保;融资融券;碳交易;可控核聚变
300203,聚光科技,气溶胶检测;PPP模式;医疗器械概念;创业板综;海绵城市;物联网;机构重仓;节能环保;融资融券;深股通;富时罗素;尾气治理;碳交易
002658,雪迪龙,气溶胶检测;专精特新;物联网;商业航天;大数据;节能环保;雄安新区;深股通;氢能源;碳交易
300862,蓝盾光电,气溶胶检测;智慧城市;专精特新;PPP模式;创业板综;华为概念;节能环保;融资融券
688622,禾信仪器,气溶胶检测;专精特新;医疗器械概念;机构重仓;节能环保;百元股;科创板做市股;融资融券;沪股通
688533,上声电子,特斯拉;国产芯片;转债标的;融资融券;沪股通
301292,海科新源,特斯拉;新能源车;QFII重仓;专精特新;创业板综;化妆品概念;固态电池;锂电池;融资融券;深股通;化工原料
002709,天赐材料,特斯拉;新能源车;氟化工;PEEK材料概念;动力电池回收;钠离子电池;固态电池;锂电池;有机硅;融资融券;深股通;基金重仓;新材料;富时罗素;HS300_;氢能源;标准普尔;MSCI中国;深成500
603006,联明股份,特斯拉;冷链物流;长江三角
002382,蓝帆医疗,特斯拉;病毒防治;医疗器械概念;转债标的;融资融券;深股通;长期破净;富时罗素;标准普尔;破净股
603026,石大胜华,特斯拉;新能源车;氟化工;固态电池;锂电池;融资融券;央国企改革;沪股通;环氧丙烷
688162,巨一科技,特斯拉;新能源车;专精特新;燃料电池;固态电池;融资融券
300176,鸿特科技,特斯拉;新能源车;创业板综;机构重仓
603997,继峰股份,特斯拉;融资融券;基金重仓;沪股通;2025中报预增;标准普尔
300890,翔丰华,特斯拉;新能源车;碳基材料;深圳特区;创业板综;机构重仓;钠离子电池;固态电池;锂电池;转债标的;融资融券;石墨烯;储能
001311,多利科技,特斯拉;新能源车;汽车一体化压铸;深股通;养老金
603050,科林电气,特斯拉;雄安新区;融资融券;沪股通;充电桩;储能;智能电网;太阳能;昨日高振幅
002838,道恩股份,特斯拉;专精特新;小米概念;降解塑料;融资融券;5G概念;深股通;新材料;富时罗素
300230,永利股份,特斯拉;小米概念;创业板综;长江三角
002121,科陆电子,特斯拉;新能源车;智能家居;深圳特区;物联网;2025中报扭亏;机构重仓;锂电池;边缘计算;融资融券;无线充电;深股通;储能;标准普尔;智能电网;虚拟电厂
603175,超颖电子,特斯拉;新能源车;PCB;次新股;注册制次新股;融资融券
300121,阳谷华泰,特斯拉;创业板综;参股新三板;转债标的;深股通;新材料
688559,海目星,特斯拉;深圳特区;国产软件;3D打印;华为概念;固态电池;苹果概念;锂电池;融资融券;沪股通;TOPCon电池;BC电池
605133,嵘泰股份,特斯拉;新能源车;工业母机;沪股通
600577,精达股份,特斯拉;新能源车;小米概念;工业互联;参股新三板;转债标的;融资融券;电商概念;沪股通;标准普尔;铜缆高速连接;上证380;可控核聚变;超导概念
300956,英力股份,特斯拉;专精特新;小米概念;创业板综;贬值受益;融资融券;AIPC;TOPCon电池;太阳能;绿色电力;HIT电池
301587,中瑞股份,特斯拉;新能源车;智能穿戴;无线耳机;创业板综;商业航天;锂电池;节能环保;融资融券;储能;一带一路
603659,璞泰来,特斯拉;新能源车;复合集流体;固态电池;锂电池;PVDF概念;融资融券;沪股通;长江三角;储能;富时罗素;标准普尔;MSCI中国;中证500;上证380
601877,正泰电器,特斯拉;融资融券;石墨烯;沪股通;长江三角;储能;富时罗素;HS300_;上证180_;标准普尔;MSCI中国;养老金;智能电网;太阳能;价值股;周期股
002328,新朋股份,特斯拉;新能源车;国产芯片;创投;融资融券;液冷概念;长江三角;储能;一带一路
002537,海联金汇,特斯拉;新能源车;数字货币;NFT概念;跨境支付;冷链物流;移动支付;区块链;大数据;融资融券;深股通;互联金融;2025中报预增;富时罗素;氢能源;标准普尔
002662,峰璟股份,特斯拉;燃料电池;锂电池;融资融券;深股通;新材料;富时罗素;标准普尔
601702,华峰铝业,特斯拉;新能源车;专精特新;融资融券;沪股通;养老金;上证380
301133,金钟股份,特斯拉;QFII重仓;创业板综;机构重仓;融资融券;百度概念
002738,中矿资源,特斯拉;氟化工;机构重仓;商业航天;锂电池;融资融券;深股通;基金重仓;2025中报预减;锂矿概念;MSCI中国;深成500;中证500;小金属概念;反内卷概念;稀缺资源;稀土永磁
301560,众捷汽车,特斯拉;新能源车;汽车热管理;创业板综;次新股;贬值受益;注册制次新股;融资融券
300127,银河磁体,特斯拉;新能源车;创业板综;华为概念;西部大开发;深股通;新材料;稀土永磁
603179,新泉股份,特斯拉;新能源车;融资融券;基金重仓;沪股通;MSCI中国;中证500;上证380;昨日高振幅
601012,隆基绿能,特斯拉;西部大开发;转债标的;融资融券;百度概念;沪股通;茅指数;富时罗素;HS300_;氢能源;上证180_;标准普尔;证金持股;MSCI中国;上证50_;太阳能;宁组合;周期股;反内卷概念;钙钛矿电池;BC电池;HIT电池
002160,常铝股份,特斯拉;新能源车;医疗器械概念;汽车热管理;机构重仓;生物疫苗;融资融券;央国企改革;长江三角;刀片电池
600885,宏发股份,特斯拉;新能源车;融资融券;数据中心;沪股通;新材料;富时罗素;一带一路;标准普尔;MSCI中国;养老金;中证500;上证380;太阳能;新能源
301268,铭利达,特斯拉;创业板综;华为概念;转债标的;融资融券;深股通;液冷概念;太阳能;麒麟电池
002533,金杯电工,特斯拉;新能源车;PEEK材料概念;冷链物流;融资融券;深股通;铁路基建;充电桩;高压快充;智能电网;核能核电;磁悬浮概念;可控核聚变;超导概念;特高压;雅下水电概念
600586,金晶科技,特斯拉;建筑节能;融资融券;沪股通;一带一路;太阳能;化工原料;新能源;反内卷概念;钙钛矿电池;昨日高振幅
002623,亚玛顿,特斯拉;融资融券;新材料;太阳能;绿色电力;新能源;反内卷概念;钙钛矿电池;昨日高振幅
002083,孚日股份,同步磁阻电机;氟化工;贬值受益;婴童概念;锂电池;创投;央国企改革;深股通;富时罗素;托育服务;新能源
300380,安硕信息,数据要素;信创;人工智能;国产软件;创业板综;DeepSeek概念;腾讯云;百度概念;深股通;互联金融;云计算
600283,钱江水利,数据要素;创投;节能环保;沪股通;长江三角;生物质能发电;绿色电力
301370,国科恒泰,数据要素;医疗器械概念;创业板综;融资融券;央国企改革;深股通;SPD概念
000503,国新健康,数据要素;DRG/DIP;华为概念;融资融券;电商概念;央国企改革;深股通;AI制药（医疗）;SPD概念;标准普尔
300795,米奥会展,数据要素;AI眼镜;创业板综;大数据;首发经济;股权激励;电商概念;一带一路;AI智能体;AIGC概念
600794,保税科技,数据要素;数字货币;IPO受益;统一大市场;电商概念;央国企改革;沪股通;2025中报预减;长江三角
300996,普联软件,数据要素;信创;微利股;虚拟现实;小米概念;人工智能;国产软件;创业板综;华为概念;区块链;增强现实;财税数字化;转债标的;融资融券;AI应用;ERP概念;AI智能体;AIGC概念
002095,生 意 宝,数据要素;区块链;DeepSeek概念;跨境电商;融资融券;电商概念;深股通;互联金融;互联网服务;长江三角;标准普尔
300059,东方财富,数据要素;鸿蒙概念;人工智能;国产软件;创业板综;区块链;大数据;融资融券;深股通;互联金融;基金重仓;互联网服务;AI应用;长江三角;虚拟机器人;深证100R;茅指数;券商概念;参股期货;创业成份;富时罗素;HS300_;证金持股;网红经济;MSCI中国;深成500;AIGC概念;周期股;东方财富热股
301110,青木科技,数据要素;人工智能;创业板综;宠物经济;跨境电商;融资融券;电商概念;深股通;互联网服务;AI应用;AI智能体;小红书概念
300033,同花顺,数据要素;鸿蒙概念;人工智能;国产软件;创业板综;区块链;机构重仓;大数据;百元股;融资融券;深股通;互联金融;云计算;AI应用;长江三角;虚拟机器人;深证100R;券商概念;创业成份;富时罗素;HS300_;证金持股;MSCI中国;深成500;ChatGPT概念;AIGC概念
002154,报 喜 鸟,数据要素;创投;融资融券;电商概念;深股通;长江三角;C2M概念;网红经济;红利股
002432,九安医疗,数据要素;新能源车;智能穿戴;小米概念;医疗器械概念;互联医疗;流感;物联网;贬值受益;体外诊断;创投;新零售;融资融券;深股通;多模态AI;2025中报预增;破净股;深成500;中证500;Kimi概念
300451,创业慧康,数据要素;鸿蒙概念;信创;DRG/DIP;人工智能;国产软件;养老概念;创业板综;互联医疗;物联网;区块链;DeepSeek概念;大数据;融资融券;深股通;蚂蚁概念;富时罗素;AI智能体
301299,卓创资讯,数据要素;鸿蒙概念;信创;创业板综;华为概念;大数据;融资融券;互联金融;互联网服务;AI应用
300085,银之杰,数据要素;信创;数字货币;深圳特区;人工智能;国产软件;创业板综;华为概念;区块链;机构重仓;大数据;融资融券;电商概念;百度概念;深股通;互联金融;云计算;AI应用;参股券商;富时罗素;碳交易
603209,兴通股份,数据要素;人工智能;DeepSeek概念;海南自贸;节能环保;数字经济;统一大市场;沪股通;海洋经济;一带一路
600057,厦门象屿,数据要素;冷链物流;农业种植;土地流转;股权激励;参股银行;融资融券;央国企改革;沪股通;富时罗素;一带一路;红利股;上证380;价值股
300738,奥飞数据,数据要素;网络安全;创业板综;元宇宙概念;边缘计算;大数据;转债标的;融资融券;算力概念;数据中心;百度概念;深股通;云计算;互联网服务;富时罗素;一带一路;东数西算
300071,福石控股,数据要素;AI语料;创业板综;华为概念;元宇宙概念;DeepSeek概念;深股通;小红书概念;Web3.0;AIGC概念;Sora概念
300226,上海钢联,数据要素;AI语料;创业板综;区块链;机构重仓;大数据;融资融券;电商概念;深股通;互联金融;互联网服务;AI应用;富时罗素;北交所概念
688615,合合信息,数据要素;人工智能;大数据;百元股;融资融券;沪股通;AI应用;中证500
920375,派诺科技,数据要素;专精特新;华为概念;物联网;粤港自贸;边缘计算;阿里概念;融资融券;数据中心;百度概念;充电桩;储能;碳交易;智能电网;抖音概念(字节概念);虚拟电厂
600498,烽火通信,数据要素;IPv6;网络安全;智慧城市;国产芯片;卫星互联网;湖北自贸;大数据;融资融券;算力概念;央国企改革;5G概念;云计算;沪股通;液冷概念;富时罗素;一带一路;标准普尔;MSCI中国;中证500;上证380;中特估;昨日高振幅;光通信模块;F5G概念;CPO概念
603090,宏盛股份,新能源车;乡村振兴;贬值受益;昨日涨停_含一字;昨日涨停;昨日首板;煤化工;最近多板;昨日高振幅
605255,天普股份,新能源车;燃料电池;机构重仓;百元股;沪股通
002812,恩捷股份,新能源车;专精特新;固态电池;锂电池;西部大开发;融资融券;深股通;富时罗素;标准普尔;MSCI中国;深成500;宁组合
603922,金鸿顺,新能源车;2025中报扭亏
002837,英维克,新能源车;深圳特区;冷链物流;英伟达概念;华为概念;百元股;阿里概念;融资融券;数据中心;腾讯云;5G概念;深股通;云计算;液冷概念;充电桩;昨日涨停_含一字;储能;东数西算;MSCI中国;深成500;中证500;昨日涨停;昨日首板;最近多板;东方财富热股
301160,翔楼新材,新能源车;专精特新;创业板综;融资融券;深股通
603311,金海高科,新能源车;专精特新;节能环保;2025中报预增
001278,一彬科技,新能源车;专精特新;新材料
603088,宁波精达,新能源车;专精特新;工业母机;汽车热管理;动力电池回收;机构重仓;锂电池;融资融券;央国企改革;沪股通;昨日涨停_含一字;昨日涨停;昨日首板;最近多板;昨日高振幅;东方财富热股
603048,浙江黎明,新能源车;专精特新;机构重仓
002971,和远气体,新能源车;氦气概念;专精特新;燃料电池;机构重仓;湖北自贸;节能环保;深股通;工业气体;尾气治理;氢能源;天然气;化工原料
920436,大地电气,新能源车;专精特新;融资融券
605005,合兴股份,新能源车;沪股通
603949,雪龙集团,新能源车;专精特新;汽车热管理;节能环保
301173,毓恬冠佳,新能源车;创业板综;次新股;注册制次新股;融资融券;深股通
300893,松原安全,新能源车;QFII重仓;专精特新;创业板综;融资融券;深股通
920833,美心翼申,新能源车;专精特新;西部大开发;融资融券
300710,万隆光电,新能源车;QFII重仓;创业板综;物联网;机构重仓;WiFi;激光雷达;5G概念;广电;电子竞技;拼多多概念
603270,金帝股份,新能源车;专精特新;机构重仓;融资融券;沪股通;养老金;风能
600382,广东明珠,新能源车;PPP模式;参股银行;内贸流通;2025中报预增;白酒;2025三季报预增;反内卷概念
300747,锐科激光,新能源车;国产芯片;工业母机;3D打印;创业板综;湖北自贸;商业航天;激光雷达;融资融券;央国企改革;5G概念;深股通;富时罗素;深成500
600698,湖南天雁,新能源车;微利股;机构重仓;节能环保;融资融券;央国企改革;沪股通;铁路基建;AB股;尾气治理
300340,科恒股份,新能源车;QFII重仓;燃料电池;创业板综;机构重仓;固态电池;锂电池;央国企改革;新材料;尾气治理;小金属概念;稀缺资源;钙钛矿电池
605058,澳弘电子,新能源车;卫星互联网;PCB;新型工业化;工业互联;机构重仓;商业航天;转债标的;一带一路
603111,康尼机电,新能源车;交运设备;工业互联;沪股通;铁路基建;一带一路
603586,金麒麟,新能源车;2025中报预增
603355,莱克电气,新能源车;智能家居;股权激励;转债标的;融资融券;沪股通;富时罗素;标准普尔;网红经济;上证380
002805,丰元股份,新能源车;机构重仓;固态电池;锂电池;融资融券;化工原料
920111,聚星科技,新能源车;专精特新;融资融券;充电桩;储能
301119,正强股份,新能源车;专精特新;创业板综;融资融券
603786,科博达,新能源车;专精特新;融资融券;沪股通;富时罗素;中证500;上证380
603701,德宏股份,新能源车;专精特新;节能环保;央国企改革;储能;稀土永磁
300991,创益通,新能源车;QFII重仓;微利股;专精特新;小米概念;创业板综;机构重仓;锂电池;融资融券;5G概念;深股通;铜缆高速连接
603040,新坐标,新能源车;专精特新;汽车热管理;百元股;沪股通;养老金
600386,北巴传媒,新能源车;汽车拆解;机构重仓;独角兽;内贸流通;融资融券;央国企改革;充电桩
600405,动力源,新能源车;燃料电池;华为概念;换电概念;机构重仓;雄安新区;融资融券;中俄贸易概念;数据中心;5G概念;充电桩;储能;氢能源;东数西算;高压快充;太阳能
301295,美硕科技,新能源车;QFII重仓;专精特新;小米概念;创业板综;融资融券
300056,中创环保,新能源车;燃料电池;创业板综;节能环保;PVDF概念;垃圾分类;算力概念;深股通
002676,顺威股份,新能源车;智能家居;央国企改革;深股通
603409,汇通控股,新能源车;专精特新;次新股;注册制次新股;融资融券
688388,嘉元科技,新能源车;复合集流体;PCB;固态电池;锂电池;转债标的;融资融券;沪股通;新材料;上证380
301170,锡南科技,新能源车;专精特新;创业板综;融资融券;氢能源
300572,安车检测,新能源车;QFII重仓;深圳特区;创业板综;换电概念;机构重仓;深股通;富时罗素;尾气治理
301003,江苏博云,新能源车;PEEK材料概念;创业板综;贬值受益;机构重仓;融资融券;新材料
920118,太湖远大,新能源车;专精特新;工业互联;融资融券;智能电网
603013,亚普股份,新能源车;燃料电池;汽车热管理;机构重仓;央国企改革;沪股通;储能;氢能源;标准普尔
000913,钱江摩托,新能源车;交运设备;IPO受益;创投;融资融券;深股通;长江三角;富时罗素;抖音概念(字节概念)
300769,德方纳米,新能源车;专精特新;深圳特区;创业板综;固态电池;锂电池;融资融券;深股通;锂矿概念;储能
301516,中远通,新能源车;创业板综;融资融券;5G概念;深股通;充电桩;中字头;储能;核能核电;太阳能
600067,冠城新材,新能源车;2025中报扭亏;锂电池;参股银行;融资融券;储能
688719,爱科赛博,新能源车;华为概念;机构重仓;西部大开发;融资融券;液冷概念;储能;太阳能;可控核聚变
301667,纳百川,新能源车;专精特新;汽车热管理;创业板综;次新股;注册制次新股;融资融券;储能
603107,上海汽配,新能源车;汽车热管理;融资融券;央国企改革;沪股通
688285,高铁电气,新能源车;交运设备;西部大开发;融资融券;央国企改革;铁路基建;一带一路
600478,科力远,新能源车;动力电池回收;固态电池;锂电池;融资融券;沪股通;锂矿概念;储能;新材料;氢能源;碳交易;新能源
601279,英利汽车,新能源车;机构重仓;沪股通
002733,雄韬股份,新能源车;深圳特区;燃料电池;动力电池回收;贬值受益;钠离子电池;固态电池;锂电池;融资融券;5G概念;深股通;储能;富时罗素;氢能源;一带一路;刀片电池
301152,天力锂能,新能源车;QFII重仓;专精特新;人工智能;动力电池回收;创业板综;机构重仓;固态电池;锂电池;融资融券;储能
603758,秦安股份,新能源车;西部大开发;融资融券;成渝特区;沪股通
301397,溯联股份,新能源车;QFII重仓;专精特新;汽车热管理;创业板综;西部大开发;融资融券;深股通;液冷概念
603010,万盛股份,新能源车;机构重仓;锂电池;融资融券;沪股通;2025中报预减;新材料
920018,宏远股份,新能源车;次新股;融资融券;特高压
300073,当升科技,新能源车;创业板综;参股新三板;钠离子电池;固态电池;苹果概念;锂电池;融资融券;央国企改革;深股通;储能;新材料;创业成份;富时罗素;深成500;中证500;小金属概念
920106,林泰新材,新能源车;飞行汽车(eVTOL);机构重仓;融资融券;中俄贸易概念;一带一路
300530,领湃科技,新能源车;创业板综;钠离子电池;锂电池;央国企改革;深股通;充电桩;储能
002729,好利科技,新能源车;融资融券;数据中心;充电桩;2025中报预增;储能;风能;太阳能
301687,新广益,新能源车;创业板综;次新股;注册制次新股;融资融券;长江三角;新材料;太阳能
000404,长虹华意,新能源车;智能家居;病毒防治;汽车热管理;贬值受益;节能环保;融资融券;央国企改革;深股通
000792,盐湖股份,新能源车;机构重仓;锂电池;西部大开发;融资融券;央国企改革;深股通;锂矿概念;深证100R;HS300_;MSCI中国;深成500;化工原料;反内卷概念;稀缺资源
300068,南都电源,新能源车;燃料电池;动力电池回收;创业板综;华为概念;钠离子电池;固态电池;锂电池;阿里概念;融资融券;数据中心;5G概念;深股通;石墨烯;长江三角;储能;富时罗素;氢能源;核能核电;风能;虚拟电厂;小金属概念
301069,凯盛新材,新能源车;PEEK材料概念;创业板综;机构重仓;融资融券;深股通;化工原料
300438,鹏辉能源,新能源车;无线耳机;燃料电池;创业板综;参股新三板;钠离子电池;固态电池;锂电池;融资融券;深股通;石墨烯;电子烟;充电桩;储能;富时罗素;深成500;刀片电池;虚拟电厂
301329,信音电子,新能源车;QFII重仓;创业板综;机构重仓;融资融券;AIPC;5G概念
603897,长城科技,新能源车;融资融券;沪股通;标准普尔;价值股
002131,利欧股份,新能源车;AI语料;小米概念;第三代半导体;海绵城市;华为概念;参股新三板;2025中报扭亏;区块链;基因测序;创投;融资融券;虚拟数字人;水利建设;百度概念;深股通;液冷概念;互联网服务;长江三角;参股保险;昨日涨停_含一字;富时罗素;标准普尔;网红经济;AI智能体;深成500;中证500;IGBT概念;小红书概念;昨日涨停;AIGC概念;昨日首板;抖音概念(字节概念);快手概念;最近多板;昨日高振幅;昨日高换手;东方财富热股
600375,汉马科技,新能源车;汽车整车;2025中报扭亏;机构重仓;工程机械概念;垃圾分类;沪股通;氢能源
920128,胜业电气,新能源车;专精特新;融资融券;储能;风能;太阳能;特高压
300228,富瑞特装,新能源车;燃料电池;创业板综;商业航天;中俄贸易概念;氢能源;天然气;油气设服;页岩气
